id	headline	url	bias_horizontal	bias_vertical	country	source	dominant_emotion	intensity	cause	experiencer	target	cue	other_emotions	reader_emotions
099d0ef7	Student reunited with mother after 12 years	https://www.bbc.co.uk/news/world-asia-47879318	-3	54	UK	BBC	positive_surprise	medium	"[[""student reunited with mother after 12 years"",""reunited with mother after 12 years""]]"	"[[""student""]]"	"[[""reunited with mother after 12 years""]]"	"[[""reunited""]]"	no_other_additional_emotions_are_expressed	positive_surprise
1e513afa	Student who told teacher there are only 'two genders' now facing harsh punishment from school, report says	http://channels.feeddigest.com/news?id=8416013102	27	8	US	TheBlaze	annoyance	medium	"[[""facing harsh punishment from school, report says""],[""now facing harsh punishment from school, report""]]"	"[[""student""]]"	"[[""punishment from school, report says""]]"	"[[""harsh punishment from school""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
d8a07eeb	Stunning seven-bed Cornish manor house overlooking St Michael's Mount goes on the market for £2.5m	https://www.dailymail.co.uk/news/article-6996873/Stunning-seven-bed-Cornish-manor-house-overlooking-St-Michaels-Mount-goes-market-2-5m.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	negative_surprise	medium	"[[""stunning seven-bed cornish manor house overlooking st michael's mount goes on the market for £2.5m""]]"	[[]]	"[[""cornish manor""]]"	"[[""Stunning""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
008d2209	Survivors of the Sexual Revolution the Media Will Ignore During Gay Pride Month	https://www.dailysignal.com/2019/06/02/survivors-of-the-sexual-revolution-the-news-media-will-ignore-during-gay-pride-month/	-15	30	US	dailysignal	disgust	medium	"[[""gay pride month""]]"	"[[""survivors""]]"	[[]]	"[[""ignore""]]"	joy	joy
cb367699	Sweden Considers Request to Reopen Rape Investigation of Julian Assange	https://theintercept.com/2019/04/12/julian-assange-rape-sweden/	-23	49	US	Intercept	negative_anticipation_including_pessimism	medium	"[[""request to reopen rape investigation of julian assange""]]"	"[[""sweden""]]"	"[[""request to reopen rape investigation of julian assange"",""julian assange""]]"	"[[""rape""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c3ce34fa	Tech Companies Can Now Be Fined $1 Million for Spreading Fake News in Singapore	https://www.vice.com/en_au/article/j57w57/technology-companies-facebook-fined-one-1-dollar-million-for-spreading-fake-news-in-singapore-asia-social-media	-10	42	UK-US	Vice	fear	medium	"[[""for spreading fake news in singapore""]]"	"[[""companies""]]"	"[[""spreading fake news in singapore""]]"	"[[""fined"",""fake""]]"	joy	joy
502660ba	The Conservative Argument Over Paid Family Leave	http://feedproxy.google.com/~r/TheAtlantic/~3/0d2FrIx2oD8/	-15	46	US	TheAtlantic	anger	medium	"[[""over paid family leave""]]"	[[]]	"[[""paid family leave""]]"	"[[""conservative argument""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
cbff1db0	The Italian Donald Trump Visits Washington	http://feedproxy.google.com/~r/TheAtlantic/~3/haHxLNtQEhU/	-15	46	US	TheAtlantic	positive_surprise	medium	"[[""visits washington""]]"	"[[""the italian donald trump""]]"	"[[""visits washington""]]"	"[[""visits""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
b4ad550f	The Left Dumps On Apollo 11 As A White, Male Enterprise	https://thefederalist.com/2019/07/19/left-dumps-apollo-11-white-male-enterprise/	27	26	US	TheFederalist	negative_surprise	medium	"[[""left dumps on apollo 11""]]"	[[]]	"[[""apollo 11""]]"	"[[""dumps""]]"	joy	joy
c87938b2	The Republican Party Is Losing Its Future	http://feedproxy.google.com/~r/TheAtlantic/~3/1N_4X8n03V4/	-15	46	US	TheAtlantic	negative_surprise	medium	"[[""the republican party is losing its future""]]"	[[]]	"[[""the republican party is losing its future""]]"	"[[""losing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
402b9d5b	The Ways Black Gay Men ‘Act Straight’ to Survive Festival Season	https://www.vice.com/en_au/article/evywpe/black-gay-men-man-straight-passing-techniques-festival-season	-10	42	UK-US	Vice	positive_surprise	medium	"[[""the ways black gay men ‘act straight’ to survive festival season""]]"	[[]]	"[[""the ways black gay men ‘act straight’ to survive festival season""]]"	"[[""'Act Straight' to Survive""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
d1d621f7	The World Doesn’t Care About Groupthink	https://www.nationalreview.com/2019/04/elites-share-common-interests-changes-conventional-wisdom/	20	51	US	NationalReview	sadness	medium	"[[""care about groupthink""]]"	[[]]	"[[""care about groupthink""]]"	"[[""care""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f27fc278	Today’s back pages: Stokes catch gives England a flying start in Cricket World Cup	https://www.theweek.co.uk/back-pages/101504/todays-back-pages-30-may-ben-stokes-catch-england-cricket-world-cup	-10	44	UK-US	TheWeek	positive_surprise	medium	"[[""today’s back pages: stokes catch gives england a flying start in cricket world cup""]]"	[[]]	"[[""today’s back pages: stokes catch gives england a flying start in cricket world cup""]]"	"[[""catch""]]"	joy	joy
ebf04d75	Top 10 books set in the American midwest	https://www.theguardian.com/books/2019/apr/10/top-10-books-set-in-the-american-midwest	-6	48	UK	TheGuardian	joy	medium	"[[""set in the american midwest""]]"	[[]]	"[[""american midwest""],[""books""]]"	[[]]	annoyance	annoyance
0bb74f18	Toy Story 2 Cuts Fake Blooper Scene in Wake of #MeToo	https://freebeacon.com/politics/toy-story-2-cuts-fake-blooper-scene-in-wake-of-metoo/	24	41	US	FreeBacon	negative_surprise	medium	"[[""blooper scene in wake of #metoo""]]"	"[[""toy story""]]"	"[[""blooper scene in wake of #metoo""]]"	"[[""fake""]]"	disgust	no_i_did_not_feel_any_emotion
b5435b1a	Trump Administration Losing 94 Percent of Lawsuits Over Illegal Policy Changes	https://truthout.org/articles/trump-administration-losing-94-percent-of-lawsuits-over-illegal-policy-changes/	-24	36	US	Truthout	negative_anticipation_including_pessimism	medium	"[[""94 percent of lawsuits over illegal policy changes""]]"	"[[""trump administration""]]"	"[[""94 percent of lawsuits over illegal policy changes""]]"	"[[""losing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
91f4c706	Trump Approved Cyberattacks Against Iran After He Backed Off A Military Assault	https://dailycaller.com/2019/06/22/iran-trump-attacks/	24	12	US	dailycaller	negative_surprise	medium	"[[""after he backed off a military assault""]]"	"[[""iran"",""trump""]]"	"[[""trump""]]"	"[[""cyberattacks""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
0b7e8b0c	Trump Immigration and Asylum Chief Blames Father in Devastating Photo for Own Drowning Death	https://slate.com/news-and-politics/2019/06/trump-immigration-asylum-cuccinelli-blames-father-photo-daughter-drowning-rio-grande-texas.html?via=rss	-21	43	US	Slate	guilt	medium	"[[""devastating photo for own drowning death"",""in devastating photo for own drowning death""]]"	"[[""trump""]]"	"[[""father""]]"	"[[""blames""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
71dac231	Trump claims he doesn’t know about any other investigations into his campaign	https://thinkprogress.org/trump-mueller-report-southern-district-new-york-other-investigations-no-clue-d01604a52f6c/	-13	42	US	ThinkProgress	annoyance	medium	"[[""claims he doesn’t know about any other investigations into his campaign""]]"	"[[""trump""]]"	"[[""claims he doesn’t know about any other investigations into his campaign""]]"	"[[""campaign""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
bcd6dd12	Trump claims that polls showing him losing are fake	https://thinkprogress.org/trump-claims-that-every-poll-showing-him-losing-is-a-fake-suppression-poll-a7eeb416e95a/	-13	42	US	ThinkProgress	anger	medium	"[[""claims that polls showing him losing are fake"",""polls showing him losing are fake""]]"	"[[""trump""]]"	"[[""polls showing him losing are fake""]]"	"[[""fake""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9d43a082	Trump is Not a Transformative Foreign Policy President	https://www.theamericanconservative.com/articles/trump-is-not-a-transformative-foreign-policy-president/	28	33	US	TheAmericanConservative	negative_surprise	medium	"[[""foreign policy president""]]"	"[[""trump""]]"	"[[""foreign policy president""]]"	"[[""not"",""transformative""]]"	joy	joy
7f56beef	Trump is so abhorrent, even a stellar economy can't save him	http://feeds.dailykosmedia.com/~r/dailykosofficial/~3/iC9e8-WKkbQ/-Trump-is-so-abhorrent-even-a-stellar-economy-can-t-save-him	44	1	US	dailykos	anger	medium	"[[""even a stellar economy can't save him""]]"	"[[""trump""]]"	"[[""even a stellar economy can't save him""]]"	"[[""abhorrent""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
ef0ca7a8	Trump official blames migrant father for drowning with daughter	https://www.theguardian.com/us-news/2019/jun/28/ken-cuccinelli-migrant-father-daughter-drowning-deaths-immigration	-6	48	UK	TheGuardian	guilt	medium	"[[""for drowning with daughter""]]"	[[]]	"[[""migrant father""]]"	"[[""blames""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
73c89929	Trump suddenly reverses course on Iran, says there is ‘no indication’ of threats	https://thinkprogress.org/trump-says-no-indication-of-threat-from-iran-2084505cdbdb/	-13	42	US	ThinkProgress	negative_surprise	medium	"[[""reverses course on iran, says there is ‘no indication’ of threats""]]"	"[[""trump""]]"	"[[""iran""]]"	"[[""‘no indication’ of threats""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
ae9e6e66	Two Indiana Police Officers Face Federal Charges in Videotaped Beating of Handcuffed Man	http://tracking.feedpress.it/link/9499/11177300	-5	46	US	ProPublica	disgust	medium	"[[""two indiana police officers face federal charges in videotaped beating of handcuffed man""]]"	[[]]	"[[""two indiana police officers face federal charges in videotaped beating of handcuffed man""]]"	"[[""Charges; Beating of Handcuffed Man""]]"	no_other_additional_emotions_are_expressed	annoyance
0257d268	Two More Broward Officers Fired over Failed Parkland Response	https://www.nationalreview.com/news/two-more-broward-officers-fired-over-failed-parkland-response/	20	51	US	NationalReview	sadness	medium	"[[""fired over failed parkland response""]]"	"[[""officers"",""broward officers""]]"	"[[""fired over failed parkland response""]]"	"[[""fired""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c7c1c124	U.S. Firms Are Helping Build China’s Orwellian State	https://foreignpolicy.com/2019/03/19/962492-orwell-china-socialcredit-surveillance/	9	45	US	ForeignPolicy	positive_anticipation_including_optimism	medium	"[[""helping build china’s orwellian state""]]"	"[[""u.s. firms""]]"	[[]]	"[[""helping""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8b6d020e	U.S. seizes control of North Korean cargo ship used to skirt international sanctions	https://www.washingtontimes.com/news/2019/may/9/us-seizes-control-north-korean-cargo-ship-used-ski/?utm_source=RSS_Feed&utm_medium=RSS	20	33	US	WT	anger	medium	"[[""seizes control of north korean cargo ship used to skirt international sanctions""]]"	"[[""north korean"",""u.s.""]]"	"[[""u.s.""]]"	"[[""control""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
5aa2a21e	Uber Driver Charged With Kidnapping and False Imprisonment – Told Two Women “You’re Not Going Anywhere”	https://www.thegatewaypundit.com/2019/05/uber-driver-charged-with-kidnapping-and-false-imprisonment-told-two-women-youre-not-going-anywhere/	35	12	US	TheGatewayPundit	negative_surprise	medium	"[[""told two women “you’re not going anywhere”""]]"	[[]]	"[[""told two women “you’re not going anywhere”""]]"	"[[""charged""]]"	annoyance	annoyance
b3c5f19a	Virginia Prisons Putting Up Obstacles to Ramadan Observance	https://theintercept.com/2019/05/25/ramadan-observance-virginia-prisons/	-23	49	US	Intercept	negative_surprise	medium	"[[""putting up obstacles to ramadan observance""]]"	"[[""virginia prisons""]]"	[[]]	"[[""obstacles""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
57673875	Walloped by heat wave, Greenland sees massive ice melt	https://abcnews.go.com/International/wireStory/walloped-heat-wave-greenland-sees-massive-ice-melt-64751808	20	33	US	WT	negative_surprise	medium	"[[""greenland sees massive ice melt""]]"	"[[""greenland""]]"	"[[""greenland sees massive ice melt""]]"	"[[""walloped""]]"	no_other_additional_emotions_are_expressed	sadness
af163837	Warren’s Economic Evolution Gives Her Candidacy a Unique Edge	https://newrepublic.com/article/153666/elizabeth-warren-ex-republican-capitalist	-19	46	UK	TNR	positive_anticipation_including_optimism	medium	"[[""gives her candidacy a unique edge""]]"	"[[""warren’s""]]"	"[[""gives her candidacy a unique edge""]]"	"[[""Unique Edge""]]"	no_other_additional_emotions_are_expressed	positive_anticipation_including_optimism
b79c856d	We Hear You: Jordan Peterson on What Motivates the Left	https://www.dailysignal.com/2019/05/12/we-hear-you-jordan-peterson-on-what-motivates-the-left/	-15	30	US	dailysignal	positive_surprise	medium	"[[""what motivates the left"",""jordan peterson on what motivates the left""]]"	"[[""jordan peterson""]]"	"[[""what motivates the left""]]"	"[[""motivates""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
cfcc8ef7	What Jeremy Hunt said on abortion	https://www.theweek.co.uk/101657/what-jeremy-hunt-said-on-abortion	-10	44	UK-US	TheWeek	negative_surprise	medium	"[[""what jeremy hunt said on abortion"",""said on abortion""]]"	[[]]	[[]]	"[[""abortion""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8e5ba664	What it's like being a woman in media	https://www.bbc.co.uk/news/entertainment-arts-48883946	-3	54	UK	BBC	positive_surprise	medium	"[[""like being a woman in media""]]"	[[]]	"[[""like being a woman in media""]]"	"[[""like""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
1b7863c2	While Trump Practices Benign Neglect, Mulvaney Hammers Cabinet Members	http://talkingpointsmemo.com/news/trump-mulvaney-acosta-mcconnell-white-house	-13	41	US	TPM	positive_surprise	medium	"[[""mulvaney hammers cabinet members""]]"	[[]]	"[[""while trump practices benign neglect""]]"	"[[""benign neglect""]]"	joy	joy
9d5dc86b	White House Report Hails Tax Cuts Spurring Economic Growth, Warns of Socialism’s Cost	https://www.dailysignal.com/2019/03/21/white-house-report-hails-tax-cuts-spurring-economic-growth-warns-of-socialisms-cost/	-15	30	US	dailysignal	negative_anticipation_including_pessimism	medium	"[[""white house report hails tax cuts spurring economic growth, warns of socialism’s cost""]]"	"[[""white house""]]"	"[[""spurring""]]"	"[[""cuts""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8cf5b1ca	WikiLeaks source Manning could be jailed again soon if she disobeys U.S. grand jury	http://feeds.reuters.com/~r/reuters/topNews/~3/6yG3LFPDQzs/wikileaks-source-manning-could-be-jailed-again-soon-if-she-disobeys-u-s-grand-jury-idUSKCN1SJ24P	28	23	US	OAN	guilt	medium	"[[""disobeys u.s. grand jury""]]"	"[[""manning""]]"	"[[""disobeys u.s. grand jury""]]"	"[[""disobeys""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
cab298ce	William Barr doubles down on campaign spying claims, slams Democrats	https://nypost.com/2019/05/17/william-barr-doubles-down-on-campaign-spying-claims-slams-democrats/	18	20	US	NYP	anger	medium	"[[""doubles down on campaign spying claims, slams democrats""]]"	"[[""william barr""]]"	"[[""doubles down on campaign spying claims, slams democrats"",""campaign spying claims, slams democrats""]]"	"[[""spying""]]"	annoyance	annoyance
98113d4a	Woman Arrested Under Terrorism Act After Death Of Journalist Lyra McKee	https://www.huffpost.com/entry/lyra-mckee-arrest-terrorism-northern-ireland_n_5cbec288e4b00b3e70ce80e2	-20	24	US	HuffPost	fear	medium	"[[""after death of journalist lyra mckee""]]"	"[[""woman""]]"	"[[""journalist lyra mckee""]]"	"[[""arrested"",""terrorism""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
